t_start,t_end,A_score,G_score,label
474.825,477.825,0.5083165422529692,0.42280320146490197,Attentive
475.825,478.825,0.5813347105808128,0.43082627288485487,Attentive
476.825,479.825,0.6483729540874651,0.4600499857375613,Attentive
477.825,480.825,0.658648530125156,0.46650921439847004,Attentive
478.825,481.825,0.6086666394469175,0.4574707145659136,Attentive
479.825,482.825,0.5978052323025222,0.4070814275728908,Attentive
480.825,483.825,0.4941355744771588,0.37464283617645633,Attentive
481.825,484.825,0.4433247085156445,0.398294041792807,Attentive
482.825,485.825,0.40729176378261034,0.39065738412207074,Attentive
483.825,486.825,0.5224841393018264,0.38895836552508417,Attentive
484.825,487.825,0.5139864610705766,0.3703939589161856,Attentive
485.825,488.825,0.5083165422529692,0.37615665550874494,Attentive
486.825,489.825,0.5337933192248799,0.37529042081736846,Attentive
487.825,490.825,0.6431824363639302,0.3809776007842481,Attentive
488.825,491.825,0.6560931186549027,0.3781754501696257,Attentive
489.825,492.825,0.6560931186549027,0.3770239834464579,Attentive
490.825,493.825,0.6560931186549027,0.37491852550250904,Attentive
491.825,494.825,0.7029735884468932,0.3735004663902485,Attentive
492.825,495.825,0.7029735884468932,0.3767153709605168,Attentive
493.825,496.825,0.6637316914839004,0.3750959273849325,Attentive
494.825,497.825,0.6560931186549027,0.37517665726410443,Attentive
495.825,498.825,0.6167432676867435,0.38988994385467185,Attentive
496.825,499.825,0.658648530125156,0.4082672902191983,Attentive
497.825,500.825,0.2610962822356304,0.42222820800107413,Attentive
498.825,501.825,0.2744412629067809,0.6407438266722645,Aggressive
499.825,502.825,0.2721878802912512,0.7895819229051654,Aggressive
500.825,503.825,0.6687772236306385,0.849603511958648,Aggressive
501.825,504.825,0.6086666394469175,0.7980733638511773,Aggressive
502.825,505.825,0.5083165422529692,0.7879618180358172,Aggressive
503.825,506.825,0.38021671067595003,0.9121140758172176,Aggressive
504.825,507.825,0.33339951968584974,0.9384397637381777,Aggressive
505.825,508.825,0.3014627184223867,0.9377368477861884,Aggressive
506.825,509.825,0.3410064066690865,0.8262574148195807,Aggressive
507.825,510.825,0.37488420610618184,0.7285980393415781,Aggressive
508.825,511.825,0.4827964960781642,0.822217714390606,Aggressive
509.825,512.825,0.5281423400370479,0.7770235813002161,Aggressive
510.825,513.825,0.525314052187364,0.6067729990718974,Attentive
511.825,514.825,0.5139864610705766,0.5124794117436395,Attentive
512.825,515.825,0.5026444831556169,0.47126391202472645,Attentive
513.825,516.825,0.6086666394469175,0.42290022084426065,Attentive
514.825,517.825,0.6220924113280317,0.41938847578836136,Attentive
515.825,518.825,0.6113657097436018,0.4247566280628198,Attentive
516.825,519.825,0.4799640364055233,0.4456678838607256,Attentive
517.825,520.825,0.42937351541975066,0.4513275245586032,Attentive
518.825,521.825,0.42937351541975066,0.39213339235848965,Attentive
519.825,522.825,0.47430316059728944,0.4262531110598447,Attentive
520.825,523.825,0.4630026427559143,0.47220306391577554,Attentive
521.825,524.825,0.525314052187364,0.45841841495997365,Attentive
522.825,525.825,0.5506885941202796,0.4015274517880014,Attentive
523.825,526.825,0.6379580823596859,0.33309894073564855,Attentive
524.825,527.825,0.5950743609907954,0.3390399887631627,Attentive
525.825,528.825,0.5923375919301141,0.34084509426779,Attentive
526.825,529.825,0.5923375919301141,0.34006543076358625,Attentive
527.825,530.825,0.5978052323025222,0.3386674659474544,Attentive
528.825,531.825,0.5840934810100132,0.33389330990335475,Attentive
529.825,532.825,0.5478797587903613,0.3291270812316748,Attentive
530.825,533.825,0.5337933192248799,0.3193420642639903,Attentive
531.825,534.825,0.6113657097436018,0.314394192540277,Attentive
532.825,535.825,0.6140579681095637,0.3116346325020605,Attentive
533.825,536.825,0.6737842585225049,0.32597692148720775,Attentive
534.825,537.825,0.5369707727946981,0.4388468662389159,Attentive
535.825,538.825,0.5706002870234519,0.5168770685789589,Attentive
536.825,539.825,0.505837698482686,0.481848182676992,Attentive
537.825,540.825,0.5618899050124491,0.4261224573167105,Attentive
538.825,541.825,0.45736587507038234,0.4106689071992043,Attentive
539.825,542.825,0.4182917057396801,0.4358496903652231,Attentive
540.825,543.825,0.4405265800951357,0.4958815042286399,Attentive
541.825,544.825,0.4489315939171773,0.551435761371599,Attentive
542.825,545.825,0.4601829857274348,0.5868915635401796,Attentive
543.825,546.825,0.45455148839488024,0.5161990510304767,Attentive
544.825,547.825,0.5196527822637936,0.4547577744945425,Attentive
545.825,548.825,0.5895950826984533,0.39566648593654147,Attentive
546.825,549.825,0.6274119993265983,0.3889954170430316,Attentive
547.825,550.825,0.6140579681095637,0.38560539677117206,Attentive
548.825,551.825,0.5758020453977077,0.3867491705679271,Attentive
549.825,552.825,0.5394356389565056,0.38089475566587705,Attentive
550.825,553.825,0.5394356389565056,0.3780131515963824,Attentive
551.825,554.825,0.5450678701769119,0.3772496975028083,Attentive
552.825,555.825,0.6113657097436018,0.3711615710182431,Attentive
553.825,556.825,0.6535286401074172,0.37093200057103654,Attentive
554.825,557.825,0.6247559700437054,0.39060969784435345,Attentive
555.825,558.825,0.56468085833761,0.39007776564769214,Attentive
556.825,559.825,0.46864888228496865,0.38917715745382164,Attentive
557.825,560.825,0.4155336374082339,0.376695259723535,Attentive
558.825,561.825,0.477132864176382,0.38363024729515505,Attentive
559.825,562.825,0.08667390562359097,0.38421039796812423,Attentive
560.825,563.825,0.13256990995222642,0.38550469877965776,Attentive
561.825,564.825,0.13256990995222642,0.3867088715821834,Attentive
562.825,565.825,0.6836795289728246,0.3956890362212532,Attentive
563.825,566.825,0.6712856062062051,0.40961783646870964,Attentive
564.825,567.825,0.6353335361925395,0.4208440874906375,Attentive
565.825,568.825,0.6353335361925395,0.4409729512364386,Attentive
566.825,569.825,0.6353335361925395,0.43985219778398055,Attentive
567.825,570.825,0.6712856062062051,0.43876375060420714,Attentive
568.825,571.825,0.6113657097436018,0.4128356814001293,Attentive
569.825,572.825,0.6457819876977439,0.38496936830689327,Attentive
570.825,573.825,0.6140579681095637,0.385998568485438,Attentive
571.825,574.825,0.6327009180485684,0.38180513774068675,Attentive
572.825,575.825,0.6327009180485684,0.37919097033821747,Attentive
573.825,576.825,0.6113657097436018,0.37497017258414983,Attentive
574.825,577.825,0.6535286401074172,0.37324743714771746,Attentive
575.825,578.825,0.5394356389565056,0.37726544795864486,Attentive
576.825,579.825,0.525314052187364,0.38041899922553574,Attentive
577.825,580.825,0.525314052187364,0.38131208933966304,Attentive
578.825,581.825,0.6405744254824721,0.38092563645133787,Attentive
579.825,582.825,0.7029735884468932,0.3802587678576769,Attentive
580.825,583.825,0.6909939566662175,0.37897278670838447,Attentive
581.825,584.825,0.6086666394469175,0.3816056175249249,Attentive
582.825,585.825,0.6086666394469175,0.3995825272039252,Attentive
583.825,586.825,0.6140579681095637,0.41868608698121357,Attentive
584.825,587.825,0.6405744254824721,0.5552684179395546,Attentive
585.825,588.825,0.5785708439646443,0.6938893537660678,Aggressive
586.825,589.825,0.488464551321062,0.7056673580826464,Aggressive
587.825,590.825,0.4377322252283118,0.8300598087431271,Aggressive
588.825,591.825,0.3936726042507221,0.8902539552814454,Aggressive
589.825,592.825,0.35386693052049856,0.9178793333344617,Aggressive
590.825,593.825,0.32837573622835464,0.8620214875703494,Aggressive
591.825,594.825,0.3014627184223867,0.7300275603049448,Aggressive
592.825,595.825,0.3014627184223867,0.7835817146575957,Aggressive
593.825,596.825,0.3014627184223867,0.748630894005481,Aggressive
594.825,597.825,0.3014627184223867,0.7031677251830301,Aggressive
595.825,598.825,0.3695818927895239,0.7173574807662753,Aggressive
596.825,599.825,0.477132864176382,0.7317682865869709,Aggressive
597.825,600.825,0.6167432676867435,0.6311982987759909,Attentive
598.825,601.825,0.6762730772114948,0.41177551823120895,Attentive
599.825,602.825,0.7029735884468932,0.37221128712401125,Attentive
600.825,603.825,0.7029735884468932,0.36367317400046867,Attentive
601.825,604.825,0.6762730772114948,0.4079562727351734,Attentive
602.825,605.825,0.6327009180485684,0.3885038176912005,Attentive
603.825,606.825,0.56468085833761,0.3898357531506573,Attentive
604.825,607.825,0.4601829857274348,0.4272345402207331,Attentive
605.825,608.825,0.41278085019325234,0.4784621329175928,Attentive
606.825,609.825,0.4405265800951357,0.5161143576684329,Attentive
607.825,610.825,0.46864888228496865,0.5329550108203844,Attentive
608.825,611.825,0.47430316059728944,0.5063305163133671,Attentive
609.825,612.825,0.5168201623272612,0.4651102739668841,Attentive
610.825,613.825,0.5054806890516034,0.42687647276174917,Attentive
611.825,614.825,0.4721131399258381,0.4078846719141461,Attentive
612.825,615.825,0.3890764892147612,0.4477920461275981,Attentive
613.825,616.825,0.3394095276602342,0.43538608973077725,Attentive
614.825,617.825,0.38080762135899654,0.4224526836602516,Attentive
615.825,618.825,0.301990871424245,0.3864972967703161,Attentive
616.825,619.825,0.40515979304399014,0.38152610137568144,Attentive
617.825,620.825,0.3997030685364614,0.3791938871481938,Attentive
618.825,621.825,0.5400583798499861,0.3867396425505163,Attentive
619.825,622.825,0.5061073061044649,0.39806590338977377,Attentive
620.825,623.825,0.42720926988883334,0.40052330409534925,Attentive
621.825,624.825,0.3518486025611705,0.39225766991252753,Attentive
622.825,625.825,0.36752491594664166,0.3877827225782775,Attentive
623.825,626.825,0.4495518365813589,0.3908048714172165,Attentive
624.825,627.825,0.38886517976490315,0.3894550628555417,Attentive
625.825,628.825,0.301990871424245,0.3967030884769419,Attentive
626.825,629.825,0.29960469093115866,0.3896566272246588,Attentive
627.825,630.825,0.38886517976490315,0.38642515488114687,Attentive
628.825,631.825,0.4467459466691535,0.38257589285726135,Attentive
629.825,632.825,0.38886517976490315,0.3801327943272167,Attentive
630.825,633.825,0.4106400533560299,0.38482683172490634,Attentive
631.825,634.825,0.46927316839061417,0.3766246810596897,Attentive
632.825,635.825,0.43834930294127855,0.3774954408274763,Attentive
633.825,636.825,0.32393968295288494,0.36936255578579014,Attentive
634.825,637.825,0.32642934781017846,0.37327074816642325,Attentive
635.825,638.825,0.32642934781017846,0.3817449726898477,Attentive
636.825,639.825,0.45236094028398915,0.396281664438452,Attentive
637.825,640.825,0.40515979304399014,0.41094470758399954,Attentive
638.825,641.825,0.40515979304399014,0.6181925037123681,Attentive
639.825,642.825,0.3754718499646277,0.7026738895105702,Attentive
640.825,643.825,0.4411445063968863,0.7132409074956677,Attentive
641.825,644.825,0.5372389339275475,0.5567015415404246,Aggressive
642.825,645.825,0.43555800700084335,0.4922226864987353,Aggressive
643.825,646.825,0.30438779720801634,0.7800332449160209,Aggressive
644.825,647.825,0.22930489731308304,0.8513634315319204,Aggressive
645.825,648.825,0.22930489731308304,0.8786582711952097,Aggressive
646.825,649.825,0.22930489731308304,0.790103751848963,Aggressive
647.825,650.825,0.22930489731308304,0.7164184847874665,Aggressive
648.825,651.825,0.29960469093115866,0.6674045381004737,Aggressive
649.825,652.825,0.4244353043478812,0.7164026277206705,Aggressive
650.825,653.825,0.5231095377326136,0.6924361898496734,Aggressive
651.825,654.825,0.5345847226511456,0.5164566806526264,Attentive
652.825,655.825,0.517405696355301,0.4352530758425804,Attentive
653.825,656.825,0.5086937534274488,0.24884676399772537,Attentive
654.825,657.825,0.53661565106309,0.24316768375822492,Attentive
655.825,658.825,0.5083165422529692,0.24013864776730431,Attentive
656.825,659.825,0.5083165422529692,0.41737212782931055,Attentive
657.825,660.825,0.5168201623272612,0.4556553415829813,Attentive
658.825,661.825,0.5139864610705766,0.5065609321513321,Attentive
659.825,662.825,0.5196527822637936,0.5325352684595647,Attentive
660.825,663.825,0.5054806890516034,0.5308194080046074,Attentive
661.825,664.825,0.5168201623272612,0.4699408858565717,Attentive
662.825,665.825,0.48563006165713024,0.4545702198260369,Attentive
663.825,666.825,0.5196527822637936,0.4243506691928101,Attentive
664.825,667.825,0.53661565106309,0.4334066895387632,Attentive
665.825,668.825,0.6167432676867435,0.4206045438173002,Attentive
666.825,669.825,0.5702503154314459,0.4457302966203273,Attentive
667.825,670.825,0.48563006165713024,0.47548370660863487,Attentive
668.825,671.825,0.3963839789005565,0.5230716191736627,Attentive
669.825,672.825,0.39910173589440096,0.4953973372772119,Attentive
670.825,673.825,0.5139864610705766,0.45516628504335344,Attentive
671.825,674.825,0.5674677184654099,0.38813718448068696,Attentive
672.825,675.825,0.6247559700437054,0.39312537165061034,Attentive
673.825,676.825,0.6032486585798503,0.3903010129738853,Attentive
674.825,677.825,0.6220924113280317,0.390878097231866,Attentive
675.825,678.825,0.5702503154314459,0.3829351719848545,Attentive
676.825,679.825,0.6167432676867435,0.3841229346064336,Attentive
677.825,680.825,0.6086666394469175,0.3884167869920323,Attentive
678.825,681.825,0.5730284803388002,0.4083596399235346,Attentive
679.825,682.825,0.5730284803388002,0.4157828375718226,Attentive
680.825,683.825,0.6220924113280317,0.43074336967501586,Attentive
681.825,684.825,0.6560931186549027,0.6723941250601692,Aggressive
682.825,685.825,0.6005300497232291,0.7467258239796668,Aggressive
683.825,686.825,0.553494200660483,0.7999035531689709,Aggressive
684.825,687.825,0.5281423400370479,0.7689785119444311,Aggressive
685.825,688.825,0.49697174332565763,0.8030509601501893,Aggressive
686.825,689.825,0.4045557835439364,0.7865054657694655,Aggressive
687.825,690.825,0.3461238409144356,0.7186762802738597,Aggressive
688.825,691.825,0.3038572770713428,0.6915727982562575,Aggressive
689.825,692.825,0.3038572770713428,0.7753908524155082,Aggressive
690.825,693.825,0.3038572770713428,0.7222161382543683,Aggressive
691.825,694.825,0.3695818927895239,0.6004599059270912,Aggressive
692.825,695.825,0.5083165422529692,0.7135204514731383,Aggressive
693.825,696.825,0.56468085833761,0.7402957853610176,Attentive
694.825,697.825,0.5506885941202796,0.5978492456742693,Attentive
695.825,698.825,0.5054806890516034,0.5828519843763266,Attentive
696.825,699.825,0.525314052187364,0.49141671314074475,Attentive
697.825,700.825,0.53096882238424,0.4348036000003333,Attentive
698.825,701.825,0.5478797587903613,0.40932816890017204,Attentive
699.825,702.825,0.5785708439646443,0.49671260167214853,Attentive
700.825,703.825,0.6405744254824721,0.5171525037996634,Attentive
701.825,704.825,0.6327009180485684,0.49836436840516135,Attentive
702.825,705.825,0.5923375919301141,0.4646857690993678,Attentive
703.825,706.825,0.49697174332565763,0.45343972336360344,Attentive
704.825,707.825,0.3936726042507221,0.4514746492324872,Attentive
705.825,708.825,0.4321555225519487,0.42063762129454474,Attentive
706.825,709.825,0.53661565106309,0.49377253829483286,Attentive
707.825,710.825,0.6457819876977439,0.690097599837598,Aggressive
708.825,711.825,0.5840934810100132,0.9020656651228914,Aggressive
709.825,712.825,0.5224841393018264,0.9076515027405109,Aggressive
710.825,713.825,0.45736587507038234,0.8252478040598548,Aggressive
711.825,714.825,0.4182917057396801,0.6129510924203858,Aggressive
712.825,715.825,0.4630026427559143,0.4395589855087193,Attentive
713.825,716.825,0.48563006165713024,0.40561042828378807,Attentive
